date,station_id,station_name,longitude,latitude,rainfall_value
2024-10-01,S33,Jurong Pier Road,103.71,1.3081,0.2
2024-10-01,S229,Jurong West Street 42,103.72195,1.35167,0.203
2024-10-01,S228,Jurong West Street 73,103.70073,1.34703,0.0
2024-10-01,S71,Kent Ridge Road,103.7815,1.2923,0.2
2024-10-01,S43,Kim Chuan Road,103.8878,1.3399,0.2
2024-10-01,S211,Kranji Road,103.75711,1.42918,0.406
2024-10-01,S66,Kranji Way,103.7363,1.4387,0.2
2024-10-01,S112,Lim Chu Kang Road,103.70131,1.43854,0.2
2024-10-01,S07,Lornie Road,103.8334,1.3415,0.2
2024-10-01,S226,Malan Road,103.80389,1.27472,0.0
2024-10-01,S40,Mandai Lake Road,103.78962,1.4044,0.2
2024-10-01,S223,Margaret Drive,103.80264,1.29984,0.0
2024-10-01,S108,Marina Gardens Drive,103.8703,1.2799,0.0
2024-10-01,S113,Marine Parade Road,103.9104,1.30648,0.0
2024-10-01,S44,Nanyang Avenue,103.68166,1.34583,0.2
2024-10-01,S119,Nicoll Highway,103.8666,1.30105,0.2
2024-10-01,S121,Old Choa Chu Kang Road,103.72244,1.37288,0.0
2024-10-01,S35,Old Toh Tuck Road,103.7556,1.3329,0.2
2024-10-01,S203,Pasir Panjang,103.7702,1.29164,0.201
2024-10-01,S94,Pasir Ris Street 51,103.9528,1.3662,0.2
2024-10-01,S78,Poole Road,103.89067,1.30703,0.0
2024-10-01,S81,Punggol Central,103.9092,1.4029,0.0
2024-10-01,S111,Scotts Road,103.8365,1.31055,0.0
2024-10-01,S900,Seletar Aerospace View,103.86922,1.41284,0.2
2024-10-01,S60,Sentosa,103.8279,1.25,0.0
2024-10-01,S84,Simei Avenue,103.9444,1.3437,0.2
2024-10-01,S79,Somerset Road,103.8372,1.3004,0.2
2024-10-01,S214,Tanjong Rhu,103.88289,1.29911,0.0
2024-10-01,S88,Toa Payoh North,103.8482,1.3427,0.0
2024-10-01,S89,Tuas Road,103.66162,1.31985,0.2
2024-10-01,S115,Tuas South Avenue 3,103.61843,1.29377,0.2
2024-10-01,S24,Upper Changi Road North,103.9826,1.3678,0.2
2024-10-01,S69,Upper Peirce Reservoir Park,103.805,1.37,0.0
2024-10-01,S08,Upper Thomson Road,103.8271,1.3701,0.2
2024-10-01,S116,West Coast Highway,103.754,1.281,0.4
2024-10-01,S230,West Coast Road,103.76444,1.30167,0.0
2024-10-01,S104,Woodlands Avenue 9,103.78538,1.44387,1.0
2024-10-01,S210,Woodlands Centre,103.76904,1.44003,1.809
2024-10-01,S227,Woodlands Drive 62,103.80389,1.43944,0.808
2024-10-01,S219,Yio Chu Kang Road,103.87643,1.37999,0.201
2024-10-01,S209,Yishun Ring Road,103.84472,1.42111,0.606
2024-10-02,S224,Airport Boulevard,103.98409,1.34392,0.0
2024-10-02,S77,Alexandra Road,103.8125,1.2937,0.0
2024-10-02,S216,Ang Mo Kio Avenue 10,103.85335,1.36019,0.0
2024-10-02,S109,Ang Mo Kio Avenue 5,103.8492,1.3764,0.0
2024-10-02,S117,Banyan Road,103.679,1.256,0.0
2024-10-02,S207,Bedok Road,103.95836,1.32485,0.0
2024-10-02,S217,Bishan Street 13,103.85526,1.35041,0.0
2024-10-02,S218,Bukit Batok Street 34,103.75065,1.36491,0.0
2024-10-02,S64,Bukit Panjang Road,103.7603,1.3824,0.0
2024-10-02,S90,Bukit Timah Road,103.8191,1.3191,0.0
2024-10-02,S208,Changi East Close,104.00317,1.3136,0.0
2024-10-02,S114,Choa Chu Kang Avenue 4,103.73,1.38,0.0
2024-10-02,S201,Clementi Park,103.76714,1.32311,0.0
2024-10-02,S50,Clementi Road,103.7768,1.3337,0.0
2024-10-02,S220,Compassvale Lane,103.89797,1.38666,0.0
2024-10-02,S213,Coronation Walk,103.8097,1.32427,0.0
2024-10-02,S107,East Coast Parkway,103.9625,1.3135,0.0
2024-10-02,S215,Geylang East Central,103.88899,1.32785,0.0
2024-10-02,S222,Henderson Road,103.82364,1.28987,0.0
2024-10-02,S221,Hougang Avenue 1,103.89088,1.35691,0.0
2024-10-02,S33,Jurong Pier Road,103.71,1.3081,0.0
2024-10-02,S229,Jurong West Street 42,103.72195,1.35167,0.0
2024-10-02,S228,Jurong West Street 73,103.70073,1.34703,0.0
2024-10-02,S71,Kent Ridge Road,103.7815,1.2923,0.0
2024-10-02,S43,Kim Chuan Road,103.8878,1.3399,0.0
2024-10-02,S211,Kranji Road,103.75711,1.42918,0.0
2024-10-02,S112,Lim Chu Kang Road,103.70131,1.43854,0.0
2024-10-02,S07,Lornie Road,103.8334,1.3415,0.0
2024-10-02,S226,Malan Road,103.80389,1.27472,0.0
2024-10-02,S40,Mandai Lake Road,103.78962,1.4044,2.0
2024-10-02,S223,Margaret Drive,103.80264,1.29984,0.0
2024-10-02,S108,Marina Gardens Drive,103.8703,1.2799,0.0
2024-10-02,S113,Marine Parade Road,103.9104,1.30648,0.0
2024-10-02,S44,Nanyang Avenue,103.68166,1.34583,0.0
2024-10-02,S119,Nicoll Highway,103.8666,1.30105,0.0
2024-10-02,S121,Old Choa Chu Kang Road,103.72244,1.37288,0.0
2024-10-02,S35,Old Toh Tuck Road,103.7556,1.3329,0.0
2024-10-02,S203,Pasir Panjang,103.7702,1.29164,0.0
2024-10-02,S94,Pasir Ris Street 51,103.9528,1.3662,0.0
2024-10-02,S78,Poole Road,103.89067,1.30703,0.0
2024-10-02,S81,Punggol Central,103.9092,1.4029,0.0
2024-10-02,S111,Scotts Road,103.8365,1.31055,0.0
2024-10-02,S900,Seletar Aerospace View,103.86922,1.41284,0.0
2024-10-02,S60,Sentosa,103.8279,1.25,0.0
2024-10-02,S84,Simei Avenue,103.9444,1.3437,0.0
2024-10-02,S79,Somerset Road,103.8372,1.3004,0.0
2024-10-02,S214,Tanjong Rhu,103.88289,1.29911,0.0
2024-10-02,S88,Toa Payoh North,103.8482,1.3427,0.0
2024-10-02,S89,Tuas Road,103.66162,1.31985,0.0
2024-10-02,S115,Tuas South Avenue 3,103.61843,1.29377,0.0
2024-10-02,S24,Upper Changi Road North,103.9826,1.3678,0.0
2024-10-02,S69,Upper Peirce Reservoir Park,103.805,1.37,0.0
2024-10-02,S08,Upper Thomson Road,103.8271,1.3701,0.0
2024-10-02,S116,West Coast Highway,103.754,1.281,0.0
2024-10-02,S230,West Coast Road,103.76444,1.30167,0.0
2024-10-02,S104,Woodlands Avenue 9,103.78538,1.44387,0.8
2024-10-02,S210,Woodlands Centre,103.76904,1.44003,0.0
2024-10-02,S227,Woodlands Drive 62,103.80389,1.43944,4.04
2024-10-02,S219,Yio Chu Kang Road,103.87643,1.37999,0.0
2024-10-02,S209,Yishun Ring Road,103.84472,1.42111,0.0
2024-10-03,S224,Airport Boulevard,103.98409,1.34392,0.0
2024-10-03,S77,Alexandra Road,103.8125,1.2937,0.0
2024-10-03,S216,Ang Mo Kio Avenue 10,103.85335,1.36019,0.0
2024-10-03,S109,Ang Mo Kio Avenue 5,103.8492,1.3764,0.0
2024-10-03,S117,Banyan Road,103.679,1.256,0.4
2024-10-03,S207,Bedok Road,103.95836,1.32485,0.0
2024-10-03,S217,Bishan Street 13,103.85526,1.35041,0.0
2024-10-03,S218,Bukit Batok Street 34,103.75065,1.36491,0.0
2024-10-03,S64,Bukit Panjang Road,103.7603,1.3824,0.0
2024-10-03,S90,Bukit Timah Road,103.8191,1.3191,0.0
2024-10-03,S208,Changi East Close,104.00317,1.3136,0.0
2024-10-03,S114,Choa Chu Kang Avenue 4,103.73,1.38,0.0
2024-10-03,S201,Clementi Park,103.76714,1.32311,0.0
2024-10-03,S50,Clementi Road,103.7768,1.3337,0.0
2024-10-03,S220,Compassvale Lane,103.89797,1.38666,0.0
2024-10-03,S213,Coronation Walk,103.8097,1.32427,0.0
2024-10-03,S107,East Coast Parkway,103.9625,1.3135,0.0
2024-10-03,S215,Geylang East Central,103.88899,1.32785,0.203
2024-10-03,S222,Henderson Road,103.82364,1.28987,0.0
2024-10-03,S221,Hougang Avenue 1,103.89088,1.35691,0.198
2024-10-03,S33,Jurong Pier Road,103.71,1.3081,0.0
2024-10-03,S229,Jurong West Street 42,103.72195,1.35167,0.0
2024-10-03,S228,Jurong West Street 73,103.70073,1.34703,0.0
2024-10-03,S71,Kent Ridge Road,103.7815,1.2923,0.0
2024-10-03,S43,Kim Chuan Road,103.8878,1.3399,1.0
2024-10-03,S211,Kranji Road,103.75711,1.42918,0.203
2024-10-03,S112,Lim Chu Kang Road,103.70131,1.43854,0.2
2024-10-03,S07,Lornie Road,103.8334,1.3415,0.0
2024-10-03,S226,Malan Road,103.80389,1.27472,0.0
2024-10-03,S40,Mandai Lake Road,103.78962,1.4044,0.0
2024-10-03,S223,Margaret Drive,103.80264,1.29984,0.0
2024-10-03,S108,Marina Gardens Drive,103.8703,1.2799,0.0
2024-10-03,S113,Marine Parade Road,103.9104,1.30648,0.0
2024-10-03,S44,Nanyang Avenue,103.68166,1.34583,0.0
2024-10-03,S119,Nicoll Highway,103.8666,1.30105,0.0
2024-10-03,S121,Old Choa Chu Kang Road,103.72244,1.37288,0.0
2024-10-03,S35,Old Toh Tuck Road,103.7556,1.3329,0.0
2024-10-03,S203,Pasir Panjang,103.7702,1.29164,0.0
2024-10-03,S94,Pasir Ris Street 51,103.9528,1.3662,0.2
2024-10-03,S78,Poole Road,103.89067,1.30703,0.0
2024-10-03,S81,Punggol Central,103.9092,1.4029,0.2
2024-10-03,S111,Scotts Road,103.8365,1.31055,0.0
2024-10-03,S900,Seletar Aerospace View,103.86922,1.41284,0.2
2024-10-03,S60,Sentosa,103.8279,1.25,0.0
2024-10-03,S84,Simei Avenue,103.9444,1.3437,0.0
2024-10-03,S79,Somerset Road,103.8372,1.3004,0.0
2024-10-03,S214,Tanjong Rhu,103.88289,1.29911,0.0
2024-10-03,S88,Toa Payoh North,103.8482,1.3427,0.0
2024-10-03,S89,Tuas Road,103.66162,1.31985,0.0
2024-10-03,S115,Tuas South Avenue 3,103.61843,1.29377,0.0
2024-10-03,S24,Upper Changi Road North,103.9826,1.3678,0.2
2024-10-03,S69,Upper Peirce Reservoir Park,103.805,1.37,0.0
2024-10-03,S08,Upper Thomson Road,103.8271,1.3701,0.0
2024-10-03,S116,West Coast Highway,103.754,1.281,0.0
2024-10-03,S230,West Coast Road,103.76444,1.30167,0.0
2024-10-03,S104,Woodlands Avenue 9,103.78538,1.44387,0.2
2024-10-03,S210,Woodlands Centre,103.76904,1.44003,0.0
2024-10-03,S227,Woodlands Drive 62,103.80389,1.43944,0.202
2024-10-03,S219,Yio Chu Kang Road,103.87643,1.37999,0.0
2024-10-03,S209,Yishun Ring Road,103.84472,1.42111,0.202
2024-10-04,S224,Airport Boulevard,103.98409,1.34392,0.201
2024-10-04,S77,Alexandra Road,103.8125,1.2937,0.2
2024-10-04,S216,Ang Mo Kio Avenue 10,103.85335,1.36019,0.204
2024-10-04,S109,Ang Mo Kio Avenue 5,103.8492,1.3764,0.0
2024-10-04,S117,Banyan Road,103.679,1.256,2.6
2024-10-04,S207,Bedok Road,103.95836,1.32485,0.0
2024-10-04,S217,Bishan Street 13,103.85526,1.35041,1.576
2024-10-04,S218,Bukit Batok Street 34,103.75065,1.36491,2.244
2024-10-04,S64,Bukit Panjang Road,103.7603,1.3824,2.4
2024-10-04,S90,Bukit Timah Road,103.8191,1.3191,0.0
2024-10-04,S208,Changi East Close,104.00317,1.3136,0.0
2024-10-04,S114,Choa Chu Kang Avenue 4,103.73,1.38,1.2
2024-10-04,S201,Clementi Park,103.76714,1.32311,0.0
2024-10-04,S50,Clementi Road,103.7768,1.3337,0.0
2024-10-04,S220,Compassvale Lane,103.89797,1.38666,0.0
2024-10-04,S213,Coronation Walk,103.8097,1.32427,0.0
2024-10-04,S107,East Coast Parkway,103.9625,1.3135,0.0
2024-10-04,S215,Geylang East Central,103.88899,1.32785,0.203
2024-10-04,S222,Henderson Road,103.82364,1.28987,0.804
2024-10-04,S221,Hougang Avenue 1,103.89088,1.35691,0.198
2024-10-04,S33,Jurong Pier Road,103.71,1.3081,0.2
2024-10-04,S229,Jurong West Street 42,103.72195,1.35167,0.0
2024-10-04,S228,Jurong West Street 73,103.70073,1.34703,0.396
2024-10-04,S71,Kent Ridge Road,103.7815,1.2923,2.2
2024-10-04,S43,Kim Chuan Road,103.8878,1.3399,0.0
2024-10-04,S211,Kranji Road,103.75711,1.42918,3.045
2024-10-04,S112,Lim Chu Kang Road,103.70131,1.43854,0.0
2024-10-04,S07,Lornie Road,103.8334,1.3415,2.2
2024-10-04,S226,Malan Road,103.80389,1.27472,1.4
2024-10-04,S40,Mandai Lake Road,103.78962,1.4044,0.2
2024-10-04,S223,Margaret Drive,103.80264,1.29984,6.902
2024-10-04,S108,Marina Gardens Drive,103.8703,1.2799,0.0
2024-10-04,S113,Marine Parade Road,103.9104,1.30648,2.4
2024-10-04,S44,Nanyang Avenue,103.68166,1.34583,0.0
2024-10-04,S119,Nicoll Highway,103.8666,1.30105,1.2
2024-10-04,S121,Old Choa Chu Kang Road,103.72244,1.37288,0.6
2024-10-04,S35,Old Toh Tuck Road,103.7556,1.3329,0.2
2024-10-04,S203,Pasir Panjang,103.7702,1.29164,2.814
2024-10-04,S94,Pasir Ris Street 51,103.9528,1.3662,0.2
2024-10-04,S78,Poole Road,103.89067,1.30703,1.2
2024-10-04,S81,Punggol Central,103.9092,1.4029,0.0
2024-10-04,S111,Scotts Road,103.8365,1.31055,0.0
2024-10-04,S900,Seletar Aerospace View,103.86922,1.41284,0.6
2024-10-04,S60,Sentosa,103.8279,1.25,0.4
2024-10-04,S84,Simei Avenue,103.9444,1.3437,0.2
2024-10-04,S79,Somerset Road,103.8372,1.3004,1.0
2024-10-04,S214,Tanjong Rhu,103.88289,1.29911,0.591
2024-10-04,S88,Toa Payoh North,103.8482,1.3427,4.2
2024-10-04,S89,Tuas Road,103.66162,1.31985,4.2
2024-10-04,S115,Tuas South Avenue 3,103.61843,1.29377,0.2
2024-10-04,S24,Upper Changi Road North,103.9826,1.3678,0.2
2024-10-04,S69,Upper Peirce Reservoir Park,103.805,1.37,2.0
2024-10-04,S08,Upper Thomson Road,103.8271,1.3701,2.2
2024-10-04,S116,West Coast Highway,103.754,1.281,0.2
2024-10-04,S230,West Coast Road,103.76444,1.30167,0.0
2024-10-04,S104,Woodlands Avenue 9,103.78538,1.44387,0.4
2024-10-04,S210,Woodlands Centre,103.76904,1.44003,4.02
2024-10-04,S227,Woodlands Drive 62,103.80389,1.43944,0.0
2024-10-04,S219,Yio Chu Kang Road,103.87643,1.37999,0.0
2024-10-04,S209,Yishun Ring Road,103.84472,1.42111,0.404
2024-10-05,S224,Airport Boulevard,103.98409,1.34392,0.0
2024-10-05,S77,Alexandra Road,103.8125,1.2937,0.0
2024-10-05,S216,Ang Mo Kio Avenue 10,103.85335,1.36019,0.0
2024-10-05,S109,Ang Mo Kio Avenue 5,103.8492,1.3764,0.0
2024-10-05,S117,Banyan Road,103.679,1.256,0.0
2024-10-05,S207,Bedok Road,103.95836,1.32485,0.0
2024-10-05,S217,Bishan Street 13,103.85526,1.35041,0.0
2024-10-05,S218,Bukit Batok Street 34,103.75065,1.36491,0.0
2024-10-05,S64,Bukit Panjang Road,103.7603,1.3824,0.0
2024-10-05,S90,Bukit Timah Road,103.8191,1.3191,0.0
2024-10-05,S208,Changi East Close,104.00317,1.3136,0.204
2024-10-05,S114,Choa Chu Kang Avenue 4,103.73,1.38,0.0
2024-10-05,S201,Clementi Park,103.76714,1.32311,0.0
2024-10-05,S50,Clementi Road,103.7768,1.3337,0.0
2024-10-05,S220,Compassvale Lane,103.89797,1.38666,0.0
2024-10-05,S213,Coronation Walk,103.8097,1.32427,0.0
2024-10-05,S107,East Coast Parkway,103.9625,1.3135,0.0
2024-10-05,S215,Geylang East Central,103.88899,1.32785,0.0
2024-10-05,S222,Henderson Road,103.82364,1.28987,0.0
2024-10-05,S221,Hougang Avenue 1,103.89088,1.35691,0.0
2024-10-05,S33,Jurong Pier Road,103.71,1.3081,0.2
2024-10-05,S229,Jurong West Street 42,103.72195,1.35167,0.609
2024-10-05,S228,Jurong West Street 73,103.70073,1.34703,0.396
2024-10-05,S71,Kent Ridge Road,103.7815,1.2923,0.0
2024-10-05,S43,Kim Chuan Road,103.8878,1.3399,0.0
2024-10-05,S211,Kranji Road,103.75711,1.42918,0.0
2024-10-05,S112,Lim Chu Kang Road,103.70131,1.43854,0.2
2024-10-05,S07,Lornie Road,103.8334,1.3415,0.0
2024-10-05,S226,Malan Road,103.80389,1.27472,0.0
2024-10-05,S40,Mandai Lake Road,103.78962,1.4044,0.0
2024-10-05,S223,Margaret Drive,103.80264,1.29984,0.0
2024-10-05,S108,Marina Gardens Drive,103.8703,1.2799,0.0
2024-10-05,S113,Marine Parade Road,103.9104,1.30648,0.0
2024-10-05,S44,Nanyang Avenue,103.68166,1.34583,0.0
2024-10-05,S119,Nicoll Highway,103.8666,1.30105,0.0
2024-10-05,S121,Old Choa Chu Kang Road,103.72244,1.37288,0.0
2024-10-05,S35,Old Toh Tuck Road,103.7556,1.3329,0.0
2024-10-05,S203,Pasir Panjang,103.7702,1.29164,0.0
2024-10-05,S94,Pasir Ris Street 51,103.9528,1.3662,0.0
2024-10-05,S78,Poole Road,103.89067,1.30703,0.0
2024-10-05,S81,Punggol Central,103.9092,1.4029,0.0
2024-10-05,S111,Scotts Road,103.8365,1.31055,0.0
2024-10-05,S900,Seletar Aerospace View,103.86922,1.41284,0.0
2024-10-05,S60,Sentosa,103.8279,1.25,0.2
2024-10-05,S84,Simei Avenue,103.9444,1.3437,0.0
2024-10-05,S79,Somerset Road,103.8372,1.3004,0.0
2024-10-05,S214,Tanjong Rhu,103.88289,1.29911,0.0
2024-10-05,S88,Toa Payoh North,103.8482,1.3427,0.0
2024-10-05,S89,Tuas Road,103.66162,1.31985,1.2
2024-10-05,S115,Tuas South Avenue 3,103.61843,1.29377,0.4
2024-10-05,S24,Upper Changi Road North,103.9826,1.3678,0.0
2024-10-05,S69,Upper Peirce Reservoir Park,103.805,1.37,0.0
2024-10-05,S08,Upper Thomson Road,103.8271,1.3701,0.0
2024-10-05,S116,West Coast Highway,103.754,1.281,0.0
2024-10-05,S230,West Coast Road,103.76444,1.30167,0.0
2024-10-05,S104,Woodlands Avenue 9,103.78538,1.44387,0.0
2024-10-05,S210,Woodlands Centre,103.76904,1.44003,0.0
2024-10-05,S227,Woodlands Drive 62,103.80389,1.43944,0.0
2024-10-05,S219,Yio Chu Kang Road,103.87643,1.37999,0.0
2024-10-05,S209,Yishun Ring Road,103.84472,1.42111,0.0
2024-10-06,S224,Airport Boulevard,103.98409,1.34392,0.603
2024-10-06,S77,Alexandra Road,103.8125,1.2937,2.0
2024-10-06,S216,Ang Mo Kio Avenue 10,103.85335,1.36019,3.672
2024-10-06,S109,Ang Mo Kio Avenue 5,103.8492,1.3764,3.2
2024-10-06,S117,Banyan Road,103.679,1.256,1.2
2024-10-06,S207,Bedok Road,103.95836,1.32485,0.603
2024-10-06,S217,Bishan Street 13,103.85526,1.35041,4.728
2024-10-06,S218,Bukit Batok Street 34,103.75065,1.36491,2.856
2024-10-06,S64,Bukit Panjang Road,103.7603,1.3824,1.6
2024-10-06,S90,Bukit Timah Road,103.8191,1.3191,1.6
2024-10-06,S208,Changi East Close,104.00317,1.3136,0.0
2024-10-06,S114,Choa Chu Kang Avenue 4,103.73,1.38,5.2
2024-10-06,S201,Clementi Park,103.76714,1.32311,0.6
2024-10-06,S50,Clementi Road,103.7768,1.3337,1.2
2024-10-06,S220,Compassvale Lane,103.89797,1.38666,0.812
2024-10-06,S213,Coronation Walk,103.8097,1.32427,2.8
2024-10-06,S107,East Coast Parkway,103.9625,1.3135,0.0
2024-10-06,S215,Geylang East Central,103.88899,1.32785,2.03
2024-10-06,S222,Henderson Road,103.82364,1.28987,3.015
2024-10-06,S221,Hougang Avenue 1,103.89088,1.35691,1.386
2024-10-06,S33,Jurong Pier Road,103.71,1.3081,4.8
2024-10-06,S229,Jurong West Street 42,103.72195,1.35167,0.406
2024-10-06,S228,Jurong West Street 73,103.70073,1.34703,1.188
2024-10-06,S71,Kent Ridge Road,103.7815,1.2923,1.0
2024-10-06,S43,Kim Chuan Road,103.8878,1.3399,2.8
2024-10-06,S211,Kranji Road,103.75711,1.42918,2.842
2024-10-06,S112,Lim Chu Kang Road,103.70131,1.43854,0.8
2024-10-06,S07,Lornie Road,103.8334,1.3415,1.4
2024-10-06,S226,Malan Road,103.80389,1.27472,1.2
2024-10-06,S40,Mandai Lake Road,103.78962,1.4044,0.2
2024-10-06,S223,Margaret Drive,103.80264,1.29984,1.827
2024-10-06,S108,Marina Gardens Drive,103.8703,1.2799,0.0
2024-10-06,S113,Marine Parade Road,103.9104,1.30648,0.6
2024-10-06,S44,Nanyang Avenue,103.68166,1.34583,2.2
2024-10-06,S119,Nicoll Highway,103.8666,1.30105,3.4
2024-10-06,S121,Old Choa Chu Kang Road,103.72244,1.37288,0.6
2024-10-06,S35,Old Toh Tuck Road,103.7556,1.3329,0.2
2024-10-06,S203,Pasir Panjang,103.7702,1.29164,0.603
2024-10-06,S94,Pasir Ris Street 51,103.9528,1.3662,5.8
2024-10-06,S78,Poole Road,103.89067,1.30703,0.4
2024-10-06,S81,Punggol Central,103.9092,1.4029,1.4
2024-10-06,S111,Scotts Road,103.8365,1.31055,1.8
2024-10-06,S900,Seletar Aerospace View,103.86922,1.41284,2.0
2024-10-06,S60,Sentosa,103.8279,1.25,2.2
2024-10-06,S84,Simei Avenue,103.9444,1.3437,0.6
2024-10-06,S79,Somerset Road,103.8372,1.3004,1.0
2024-10-06,S214,Tanjong Rhu,103.88289,1.29911,0.591
2024-10-06,S88,Toa Payoh North,103.8482,1.3427,3.2
2024-10-06,S89,Tuas Road,103.66162,1.31985,2.8
2024-10-06,S115,Tuas South Avenue 3,103.61843,1.29377,2.0
2024-10-06,S24,Upper Changi Road North,103.9826,1.3678,0.4
2024-10-06,S69,Upper Peirce Reservoir Park,103.805,1.37,0.8
2024-10-06,S08,Upper Thomson Road,103.8271,1.3701,0.4
2024-10-06,S116,West Coast Highway,103.754,1.281,0.2
2024-10-06,S230,West Coast Road,103.76444,1.30167,0.4
2024-10-06,S104,Woodlands Avenue 9,103.78538,1.44387,0.2
2024-10-06,S210,Woodlands Centre,103.76904,1.44003,0.603
2024-10-06,S227,Woodlands Drive 62,103.80389,1.43944,0.808
2024-10-06,S219,Yio Chu Kang Road,103.87643,1.37999,1.206
2024-10-06,S209,Yishun Ring Road,103.84472,1.42111,0.0
2024-10-07,S224,Airport Boulevard,103.98409,1.34392,0.0
2024-10-07,S77,Alexandra Road,103.8125,1.2937,0.0
2024-10-07,S216,Ang Mo Kio Avenue 10,103.85335,1.36019,0.0
2024-10-07,S109,Ang Mo Kio Avenue 5,103.8492,1.3764,0.0
2024-10-07,S117,Banyan Road,103.679,1.256,0.0
2024-10-07,S207,Bedok Road,103.95836,1.32485,3.417
2024-10-07,S217,Bishan Street 13,103.85526,1.35041,0.0
2024-10-07,S218,Bukit Batok Street 34,103.75065,1.36491,0.0
2024-10-07,S64,Bukit Panjang Road,103.7603,1.3824,0.0
2024-10-07,S90,Bukit Timah Road,103.8191,1.3191,0.0
2024-10-07,S208,Changi East Close,104.00317,1.3136,0.204
2024-10-07,S114,Choa Chu Kang Avenue 4,103.73,1.38,0.0
2024-10-07,S201,Clementi Park,103.76714,1.32311,0.0
2024-10-07,S50,Clementi Road,103.7768,1.3337,0.0
2024-10-07,S220,Compassvale Lane,103.89797,1.38666,0.0
2024-10-07,S213,Coronation Walk,103.8097,1.32427,0.0
2024-10-07,S107,East Coast Parkway,103.9625,1.3135,0.6
2024-10-07,S215,Geylang East Central,103.88899,1.32785,0.0
2024-10-07,S222,Henderson Road,103.82364,1.28987,0.0
2024-10-07,S221,Hougang Avenue 1,103.89088,1.35691,0.0
2024-10-07,S33,Jurong Pier Road,103.71,1.3081,0.0
2024-10-07,S229,Jurong West Street 42,103.72195,1.35167,0.0
2024-10-07,S228,Jurong West Street 73,103.70073,1.34703,0.0
2024-10-07,S71,Kent Ridge Road,103.7815,1.2923,0.0
2024-10-07,S43,Kim Chuan Road,103.8878,1.3399,0.0
2024-10-07,S211,Kranji Road,103.75711,1.42918,0.0
2024-10-07,S112,Lim Chu Kang Road,103.70131,1.43854,0.0
2024-10-07,S07,Lornie Road,103.8334,1.3415,0.0
2024-10-07,S226,Malan Road,103.80389,1.27472,0.0
2024-10-07,S40,Mandai Lake Road,103.78962,1.4044,0.0
2024-10-07,S223,Margaret Drive,103.80264,1.29984,0.0
2024-10-07,S108,Marina Gardens Drive,103.8703,1.2799,0.0
2024-10-07,S113,Marine Parade Road,103.9104,1.30648,0.0
2024-10-07,S44,Nanyang Avenue,103.68166,1.34583,0.0
2024-10-07,S119,Nicoll Highway,103.8666,1.30105,0.0
2024-10-07,S121,Old Choa Chu Kang Road,103.72244,1.37288,0.0
2024-10-07,S35,Old Toh Tuck Road,103.7556,1.3329,0.0
2024-10-07,S203,Pasir Panjang,103.7702,1.29164,0.0
2024-10-07,S94,Pasir Ris Street 51,103.9528,1.3662,0.0
2024-10-07,S78,Poole Road,103.89067,1.30703,0.0
2024-10-07,S81,Punggol Central,103.9092,1.4029,0.0
2024-10-07,S111,Scotts Road,103.8365,1.31055,0.0
2024-10-07,S900,Seletar Aerospace View,103.86922,1.41284,0.0
2024-10-07,S60,Sentosa,103.8279,1.25,0.0
2024-10-07,S84,Simei Avenue,103.9444,1.3437,1.0
2024-10-07,S79,Somerset Road,103.8372,1.3004,0.0
2024-10-07,S214,Tanjong Rhu,103.88289,1.29911,0.0
2024-10-07,S88,Toa Payoh North,103.8482,1.3427,0.0
2024-10-07,S89,Tuas Road,103.66162,1.31985,0.0
2024-10-07,S115,Tuas South Avenue 3,103.61843,1.29377,0.0
2024-10-07,S24,Upper Changi Road North,103.9826,1.3678,0.0
2024-10-07,S69,Upper Peirce Reservoir Park,103.805,1.37,0.0
2024-10-07,S08,Upper Thomson Road,103.8271,1.3701,0.0
2024-10-07,S116,West Coast Highway,103.754,1.281,0.0
2024-10-07,S230,West Coast Road,103.76444,1.30167,0.0
2024-10-07,S104,Woodlands Avenue 9,103.78538,1.44387,0.0
2024-10-07,S210,Woodlands Centre,103.76904,1.44003,0.0
2024-10-07,S227,Woodlands Drive 62,103.80389,1.43944,0.0
2024-10-07,S219,Yio Chu Kang Road,103.87643,1.37999,0.0
2024-10-07,S209,Yishun Ring Road,103.84472,1.42111,0.0
2024-10-08,S224,Airport Boulevard,103.98409,1.34392,0.0
2024-10-08,S77,Alexandra Road,103.8125,1.2937,0.0
2024-10-08,S216,Ang Mo Kio Avenue 10,103.85335,1.36019,0.0
2024-10-08,S109,Ang Mo Kio Avenue 5,103.8492,1.3764,0.2
2024-10-08,S117,Banyan Road,103.679,1.256,0.0
2024-10-08,S207,Bedok Road,103.95836,1.32485,0.0
2024-10-08,S217,Bishan Street 13,103.85526,1.35041,0.0
2024-10-08,S218,Bukit Batok Street 34,103.75065,1.36491,0.0
2024-10-08,S64,Bukit Panjang Road,103.7603,1.3824,0.0
2024-10-08,S90,Bukit Timah Road,103.8191,1.3191,0.2
2024-10-08,S208,Changi East Close,104.00317,1.3136,1.224
2024-10-08,S114,Choa Chu Kang Avenue 4,103.73,1.38,0.0
2024-10-08,S201,Clementi Park,103.76714,1.32311,0.0
2024-10-08,S50,Clementi Road,103.7768,1.3337,0.0
2024-10-08,S220,Compassvale Lane,103.89797,1.38666,0.0
2024-10-08,S213,Coronation Walk,103.8097,1.32427,0.0
2024-10-08,S107,East Coast Parkway,103.9625,1.3135,0.0
